,soma_region,predicted_met_type,LF1_L23-IT,LF1_L4-L5-IT,LF2_L4-L5-IT,LF3_L4-L5-IT,LF4_L4-L5-IT,LF1_L6-IT,LF1_L5-ET,LF2_L5-ET,LF3_L5-ET,LF1_L6-CT,LF2_L6-CT,LF3_L6-CT,LF1_L6b,LF2_L6b,surface_ccf_x,surface_ccf_y,surface_ccf_z,ipsi_VISam,ipsi_VISp,ipsi_VISpm,ipsi_VISrl,contra_VISpor,ipsi_CP,ipsi_ENTl,ipsi_ENTm,ipsi_HPF,ipsi_LA,ipsi_PERI,ipsi_VISl,ipsi_VISpor,ipsi_fiber tracts,ipsi_APN,ipsi_LD,ipsi_LGv,ipsi_NOT,ipsi_PPT,ipsi_SCop,ipsi_SCsg,ipsi_SCzo,contra_VISp,ipsi_RSPagl,ipsi_VISal,ipsi_VISli,ipsi_VISpl,ipsi_LP,ipsi_MB,ipsi_PG,ipsi_RSPd,ipsi_RSPv,ipsi_SCdg,ipsi_SCig,ipsi_SCiw,ipsi_SNr,ipsi_SubG,ipsi_TRN,ipsi_VISa,ipsi_ZI,ipsi_LGd-co,ipsi_LGd-ip,ipsi_LGd-sh,ipsi_Eth,ipsi_MGm,ipsi_SGN,ipsi_TEa,ipsi_RT,ipsi_TH,ipsi_VAL,ipsi_VM,ipsi_VPL,ipsi_IGL,ipsi_VPM,contra_CP,contra_RSPv,contra_fiber tracts,ipsi_ACAd,ipsi_ACAv,ipsi_APr,ipsi_POST,ipsi_PRE,contra_AUDpo,contra_RSPd,contra_TEa,ipsi_MOs,ipsi_SSp-bfd,ipsi_MPT,ipsi_OP,ipsi_POL,contra_ENTl,contra_VISl,contra_VISpl,ipsi_ECT,ipsi_STR,contra_AON,contra_ECT,contra_EPd,contra_OLF,contra_ORBl,contra_ORBvl,contra_PIR,contra_SSp-bfd,contra_VISC,ipsi_AId,ipsi_AIp,ipsi_AIv,ipsi_CEAc,ipsi_CLA,ipsi_ORBl,ipsi_ORBvl,ipsi_PL,ipsi_SSp-m,ipsi_SSp-n,ipsi_SSs,ipsi_VISC,ipsi_MGd,ipsi_MGv,contra_ACAd,contra_AIp,contra_PERI,ipsi_AUDd,ipsi_SSp-tr,ipsi_P,ipsi_AUDv,ipsi_FF,ipsi_PO,ipsi_PRC,ipsi_AUDpo,ipsi_SSp-un,contra_VISal,ipsi_MOp,ipsi_MRN,ipsi_NPC,ipsi_PAG,ipsi_HY,ipsi_PF,contra_VISli,ipsi_PAR,ipsi_SCdw,contra_PH,contra_RE,contra_Xi,ipsi_PH,ipsi_PRNr,ipsi_PVi,contra_ACAv,ipsi_SSp-ul,contra_VISam,ipsi_AUDp,contra_RSPagl,ipsi_SSp-ll,contra_VISa,contra_PAG,ipsi_CS,ipsi_GPe,ipsi_NI,ipsi_NLL,ipsi_PCG,ipsi_PPN,ipsi_SUM,contra_AUDd,contra_VISpm,contra_VISrl,contra_ENTm,ipsi_AON,ipsi_OLF,ipsi_TTd,ipsi_DG-mo,ipsi_CUN,ipsi_ICe,ipsi_SAG,contra_MOp,contra_SSp-m,contra_SSs,ipsi_CTXsp,ipsi_GU,contra_PT,ipsi_CL,ipsi_IntG,ipsi_PR,ipsi_SMT,ipsi_AD,ipsi_LSc,ipsi_PoT,contra_APr,ipsi_RE,contra_GRN,contra_MRN,contra_RPF,ipsi_MARN,ipsi_PRNc,ipsi_PRP,ipsi_PBG,ipsi_NTB,ipsi_RN,ipsi_VTA,ipsi_BLAa,ipsi_STN,contra_MOs,ipsi_CEAl,contra_DTN,contra_PCG,contra_PDTg,contra_SPA,ipsi_DTN,ipsi_LDT,ipsi_LT,ipsi_SPA,ipsi_VPMpc,ipsi_PB,contra_LSc,contra_LSr,ipsi_BLAp,contra_AUDv,contra_CM,contra_IMD,contra_TH,ipsi_IMD,contra_AUDp,contra_DG-mo,contra_PAR,contra_POST,contra_PRE,contra_SCdg,ipsi_CA3,contra_AMd,contra_PVT,ipsi_AMd,ipsi_ICc,ipsi_ICd,ipsi_MY,ipsi_SLC,ipsi_SLD,contra_SCiw,contra_MB,contra_PIL,contra_PP,ipsi_AV,ipsi_LH
182709_6204-X2976-Y9977_reg,VISp,L5 ET-1 Chrna6,5.177383973379309,0.5813423375005518,0.5599945689820047,-1.7922572096922311,-1.5082685596541323,-1.6259260104505278,-3.006752596961314,3.176801684688344,-0.8230246311724151,-3.632570968976759,4.239978353272102,-1.0919955587234944,-0.3762636254161771,-1.2889852132606316,7960,560,3050,170.64132642626012,15981.337385426166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.412257721634,0.0,0.0,613.5332491303261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0106624376635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182709_7144-X3121-Y9346_reg,VISp,L5 ET-1 Chrna6,5.2289652104711895,2.2399151787524496,5.175561766860358,-1.749163242283618,1.2473933799052606,-4.9918240135446,-0.7249481548073823,-0.9897083087040108,-1.0705463305492604,0.1447448446442596,8.655491325135657,-3.4462155232952103,1.2112754630923548,1.2232066870734504,9320,850,2840,0.0,13243.493724146436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5490.978580246855,1384.7987046702085,17539.682153326514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.490025747217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182709_7463-X3586-Y20695_reg,VISp,L5 ET-1 Chrna6,4.368042008272251,2.0596633865486047,5.194491057625407,1.371244564778766,-0.3188339521930308,-3.424147814720192,-0.7896053154146323,-0.8306622729274827,-1.6237799440831724,-0.707531995142149,6.898124290827228,-4.476832914766174,2.8105208270449342,0.9343087487477152,9530,630,3530,0.0,14975.10824732068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.7493450396972,18123.27521770511,0.0,0.0,0.0,1526.0331755534007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.7426511060403,2521.671823511236,0.0,0.0,0.0,0.0,4399.271958810276,2943.448830474022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182709_7886-X5075-Y22541_2_reg,VISp,L5 ET-1 Chrna6,4.284442581249341,0.5717737071424455,4.010304257509186,0.3183855753470607,0.4513455281439198,-3.3109720616888505,-1.0724783866076562,0.7172540303018352,-2.591511971769027,-2.2930440455385552,5.937779707307751,-4.101165233077578,2.5237728991016706,0.9166581874047958,10170,1500,2570,0.0,15378.636092573795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.1706031699378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8670.254975777187,4982.459561660009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.688576030833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182709_7918-X5201-Y22656_reg,VISp,L5 ET-1 Chrna6,4.461567030383591,0.1949178683247629,2.1107100040356315,-0.9432668867165191,0.1655253990684291,-3.242626642799867,-2.501596158065973,1.396173552316975,-2.754149825582516,-3.338954029869212,6.346273622217207,-1.4096603239258862,0.4295846992414476,-1.034419141820615,10200,1590,2520,0.0,11622.096134443333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.7336424754792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8385.01705629772,7727.648044853741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356.59310032359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_7822-X5447-Y22786_reg,VISp,L5 ET-1 Chrna6,6.3032181387643975,4.332086905807513,4.396130885916468,1.8341162728072888,1.6055887112111311,-4.173458525614416,-0.9341831535927232,-0.8512313933467751,-1.0656992014901758,0.5789660372295266,8.244471957085121,-3.658334673015804,3.895624426602332,1.2748893941002035,9390,1270,2230,0.0,6535.85735710197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11039.363607660567,4848.581982844507,229.40571689500285,11411.467570794375,0.0,0.0,1630.928217129161,687.8934538412934,0.0,0.0,0.0,0.0,0.0,0.0,3939.374663402938,0.0,1519.1592031718214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.7358199834682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_7871-X4578-Y21040_reg,VISp,L5 ET-1 Chrna6,5.776001346045764,4.77003674819741,5.991194393645422,1.6060563453065564,1.0258917120000204,-4.597618954605018,0.993602074525436,-0.3425552260360406,-1.556421543512825,1.0754858823553437,9.500221783666692,-2.0125148798307424,4.191777512022714,0.2444734857627887,9550,790,3140,0.0,9620.886856945428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9310.207515232889,707.6106322669877,1579.8143079447957,1866.1900736222087,1049.529895368579,0.0,3403.3764456227764,6771.902243193075,213.9093368896347,0.0,0.0,0.0,0.0,0.0,4132.027361583916,1179.9876232577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.6579702278829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.8889866651328,0.0,487.3611870175481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_8155-X4575-Y20238_reg,VISp,L5 ET-1 Chrna6,4.520382457386968,2.9267754999133,5.13918814839716,2.569792897412845,0.3807359707182774,-5.544402416448166,-0.1676462318943005,0.3119714325453974,-3.2520068933983537,0.3488608319552639,7.742649912434988,-4.703583019951462,5.279518716068187,-1.3436836296146,10110,1070,3700,0.0,5003.255569374473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.180247238472,3044.608782507684,5338.745229915197,0.0,372.9604641704758,0.0,0.0,678.5652544243547,0.0,0.0,0.0,0.0,0.0,0.0,8229.344799072858,853.3851153796116,0.0,0.0,0.0,0.0,1030.7661356237534,0.0,0.0,358.2862289892364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0345346108092,0.0,734.5800258801495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.4731907690415
182724_8159-X4833-Y21213_reg,VISp,L5 ET-1 Chrna6,4.917595394581547,2.703563237509872,3.804864950877988,0.9089790374970242,-0.0591398924654697,-3.497307955790549,-1.5848571641100364,-0.0999596234421923,-1.883303551869386,-1.028878099411851,8.343955072882604,-2.702653864937893,1.5947113946493912,-0.4350841447646664,10010,1060,3100,0.0,11732.142476207062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7812.707686384864,990.8505210029504,3041.5218049947803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.4856714354436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.79180882938846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182724_8257-X5319-Y21978_reg,VISp,L5 ET-1 Chrna6,4.268122230090018,2.5647160403841305,4.0283324145213095,0.2805055898909224,0.5734288871963307,-1.6104246235831747,-0.9484741559348704,-0.8098724487299539,-1.830802526438151,-0.4887014435613152,7.035217076992401,-3.398188722154796,1.3418214696222497,-0.4246616342680321,10130,1380,2680,0.0,11688.89281488934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.288481205374,0.0,7573.955979799812,2314.5147692743685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.9799307553799,2048.4901807208093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
